Deal Num,Tran Num,Param Seq Num,Param Seq Num_1,Profile Seq Num,Ins Seq Num,Instrument Source ID,Price Band,Commodity Option Exercised Flag,Cash Flow Type,Start Date,End Date,Payment Date,Rate Dtmn Date,Currency,Settlement Type,Volume,Price,Strike,Pymt,Total Value,Realized Value,Unrealized Value,Base Total Value,Base Realized Value,Base Unrealized Value,Df,Tran Status,Rate Status,Strategy,Previous Pymt,Previous Total Value,Previous Realized Value,Previous Unrealized Value,Previous Base Total Value,Previous Base Realized Value,Previous Base Unrealized Value,Change in Total Value,Previous Tran Status,New Deal,Event Source,Param ID,Param ID_1,Previous Volume,Previous Price
25743,24778,1,1,0,0,0,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,5570.83,67.48,0,375919.61,346244.32,22848.75,323395.57,420683.3,229471.52,191211.78,1,t,n,EastCoal1,302176.36,319270.77,4284.55,147546.78,382303.79,21234.66,18882.61,26973.55,t,New Deal,Profile,0,3,4637.93,54.68
25822,25398,0,3,0,0,2,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,6859.24,171.87,0,1178897.58,1180456.37,15395.22,1165061.15,1391594.48,251812.77,1139781.71,1,t,n,EastCoal2,1016897.55,1013004.91,5342.21,83127.89,1362260.18,15723.42,537432.42,167451.46,t,New Deal,Profile,0,2,6112.44,193.07
24255,24425,3,0,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,33747.78,124.04,0,4186074.63,4216303.8,873726.04,3342577.76,4030509.81,1912542.75,2117967.06,1,t,n,EastCoal2,4038501.4,4432778.5,534262.05,2707476.13,3776610.22,435734.85,2045611.53,-216474.7,t,New Deal,Profile,2,4,39265.32,122.9
24505,24179,1,1,0,0,1,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,27057.26,22.36,0,605000.33,625923.33,25904.57,600018.76,549381.26,207416.69,341964.57,1,t,n,WestGas1,724915.82,638068.34,3493.04,91633.89,564074.11,81015.46,172647.2,-12145.01,t,New Deal,Profile,2,1,23545.19,19.24
24486,25158,3,4,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,67285.08,140.28,0,9438751.02,8523922.68,871410.39,7652512.29,10221076.23,6680442.91,3540633.32,1,t,n,NorthPower,10293046.16,8237419.33,596385.2,2690707.92,9924195.33,1988025.46,615648.45,286503.35,t,Existing Deal,Profile,5,4,64453.67,129.29
24307,24215,1,4,0,0,2,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,35366.46,86.63,0,3063796.43,3122492.67,1107771.74,2014720.93,2878042.39,1447210.97,1430831.42,1,t,n,WestGas1,3027611.56,2782366.22,924985.66,411143.29,2414472.07,646243.91,185556.93,340126.45,t,Existing Deal,Profile,3,3,34175.44,71.63
24104,24997,3,1,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,15099.92,108.44,0,1637435.32,1523192.03,309949.83,1213242.2,1837913.09,987158.05,850755.04,1,t,n,WestGas1,1391786.47,1716202.49,167961.69,582756.62,1934168.82,697375.64,459324.19,-193010.46,t,Existing Deal,Profile,3,1,14527.52,127.84
25159,25444,0,2,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,1196.26,132.71,0,158755.66,146945.26,40911.54,106033.72,131942.73,26039.67,105903.06,1,t,n,NorthPower,155784.36,132959.78,31090.91,85910.97,130153.61,12916.57,59172.67,13985.48,t,Existing Deal,Profile,3,1,1374.35,120.56
24157,24065,3,1,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,15684.62,178.85,0,2805194.29,2983916.59,62433.87,2921482.72,2736721.33,1327516.95,1409204.38,1,t,n,EastCoal1,2697845.81,2557307.56,37849.84,2775116.28,2973829.54,838805.15,93762.11,426609.03,t,Existing Deal,Profile,1,5,16594.17,176.58
25892,25162,0,2,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,-9079.87,120.24,0,-1091763.57,-1196370.36,-381764.44,-814605.92,-875997.6,-465721.37,-410276.23,1,t,n,WestGas1,-970943.81,-1238798.03,-345624.55,-473216.36,-790345.9,-44678.18,-114457.22,42427.67,t,New Deal,Profile,0,5,-8515.02,97.37
25521,25660,1,0,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,35400.59,111.32,0,3940793.68,4321446.47,1376123.91,2945322.56,3750756.07,1800576.17,1950179.9,1,t,n,EastCoal2,4107786.75,3523410.4,841480.87,2051239.31,4320111.3,1610995.24,726952.74,798036.07,t,New Deal,Profile,5,5,36227.49,104.29
25940,24715,3,0,0,0,0,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-7893.64,118.51,0,-935475.28,-917662.67,-394508.04,-523154.63,-982492.97,-553545.41,-428947.56,1,t,n,EastCoal1,-778205.73,-882006.69,-252548.34,-378418.43,-1102023.57,-78405.19,-59164.43,-35655.98,t,Existing Deal,Profile,3,2,-9059.98,127.09
24573,25466,3,0,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,50361.97,86.09,0,4335662.0,4267593.83,1708033.4,2559560.43,3588067.2,560286.6,3027780.6,1,t,n,WestGas1,3549529.0,3868279.17,499806.45,1631574.66,3991077.11,442668.22,1150178.99,399314.66,t,New Deal,Profile,3,0,49897.79,89.39
24475,24061,0,2,0,0,1,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,27660.0,123.64,0,3419882.4,3116160.96,1514611.14,1601549.82,3445950.76,900266.69,2545684.07,1,t,n,WestGas1,4004677.32,3676864.78,1299197.98,500476.53,3750370.14,8097.36,2014864.61,-560703.82,t,Existing Deal,Profile,1,2,30899.4,138.36
25131,24453,2,1,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,44866.98,143.73,0,6448731.04,6936416.54,88238.05,6848178.49,6655664.57,352266.6,6303397.97,1,t,n,EastCoal1,6918138.28,7072399.94,85577.27,1252117.89,7816507.72,105611.31,1965534.8,-135983.4,t,Existing Deal,Profile,4,5,46046.8,168.38
25341,24830,1,1,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,60910.02,167.81,0,10221310.46,9858534.94,160793.14,9697741.8,11590128.91,840877.15,10749251.76,1,t,n,WestGas1,12125350.54,10472739.33,151471.44,6712145.79,10164046.91,131986.58,3109835.22,-614204.39,t,Existing Deal,Profile,2,1,50377.68,147.97
24762,25574,2,3,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,12870.99,193.61,0,2491952.37,2656463.16,826424.03,1830039.13,2577714.53,1788637.05,789077.48,1,t,n,EastCoal2,2764232.47,2286947.16,622702.89,37597.1,2710705.35,940188.62,458490.99,369516.0,t,New Deal,Profile,2,1,11046.41,225.61
25595,24910,1,1,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,88638.56,113.8,0,10087068.13,9405076.89,1730723.46,7674353.43,9291478.08,2463400.01,6828078.07,1,t,n,WestGas1,11284821.61,8447638.77,503770.47,661158.82,8001824.91,1824049.82,3402948.78,957438.12,t,New Deal,Profile,0,1,71745.45,97.44
25311,24117,4,4,0,0,2,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,47769.04,30.57,0,1460299.55,1515346.44,710487.66,804858.78,1248185.41,461605.79,786579.62,1,t,n,WestGas1,1643052.02,1320235.41,385035.79,292409.55,1440907.99,176814.0,187098.15,195111.03,t,New Deal,Profile,2,3,48648.45,33.81
24925,24999,2,0,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,84355.99,58.86,0,4965193.57,4923477.47,1897247.17,3026230.3,5809962.82,3239727.97,2570234.85,1,t,n,WestGas1,5671369.28,5551333.18,857866.93,61596.11,6083515.26,2195402.93,236290.6,-627855.71,t,Existing Deal,Profile,0,3,91995.35,70.4
25396,24946,3,3,0,0,2,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,88459.04,48.24,0,4267264.09,4314693.83,389955.36,3924738.47,4474360.77,181189.56,4293171.21,1,t,n,EastCoal1,3924581.23,4179061.88,251915.44,973532.1,4625036.36,79381.89,2067803.3,135631.95,t,Existing Deal,Profile,4,1,98228.51,42.14
25714,24432,0,4,0,0,1,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,99258.56,181.38,0,18003517.61,18866102.8,3066565.3,15799537.5,19591052.51,1501751.15,18089301.36,1,t,n,NorthPower,21363572.76,21986878.54,1558301.48,12698650.92,16312664.13,1452026.63,1216158.7,-3120775.74,t,Existing Deal,Profile,5,2,81797.85,196.7
24935,24117,1,1,0,0,0,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,93282.0,18.24,0,1701463.68,1554439.17,581650.19,972788.98,1569698.0,928649.73,641048.27,1,t,n,EastCoal2,1695669.23,1341041.62,419812.79,7117.59,1272212.26,201397.35,75732.12,213397.55,t,New Deal,Profile,2,1,90300.58,15.27
24658,25501,4,1,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,53730.37,90.56,0,4865822.31,5020646.42,100183.83,4920462.59,5416462.81,2647967.56,2768495.25,1,t,n,WestGas1,3995208.76,4829890.42,32828.85,4350322.73,4799155.58,980391.59,1120760.09,190756.0,t,New Deal,Profile,5,0,59046.91,77.78
24825,24514,3,1,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,-720.26,24.04,0,-17315.05,-18704.29,-3609.87,-15094.42,-19808.3,-529.49,-19278.81,1,t,n,EastCoal2,-15458.14,-20242.08,-1968.97,-3463.89,-16468.87,-409.76,-4916.44,1537.79,t,Existing Deal,Profile,3,4,-854.21,21.82
25991,25074,1,2,0,0,2,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,87051.3,122.45,0,10659431.69,11370650.03,1896767.4,9473882.63,9627688.84,5499667.34,4128021.5,1,t,n,NorthPower,11411128.28,13001139.12,517855.37,4341972.63,10564609.31,1754681.8,1952508.34,-1630489.09,t,Existing Deal,Profile,1,1,74022.93,121.92
25192,24097,2,3,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,-3867.2,122.41,0,-473383.95,-506079.69,-182757.71,-323321.98,-455325.29,-88985.66,-366339.63,1,t,n,EastCoal2,-478250.37,-408444.98,-133518.07,-190637.87,-462542.21,-17208.68,-163750.54,-97634.71,t,New Deal,Profile,4,4,-3792.22,141.62
24793,25605,2,4,0,0,0,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,18605.17,154.02,0,2865568.28,2979892.5,1261451.78,1718440.72,2630393.89,963373.24,1667020.65,1,t,n,EastCoal2,3132056.22,2999095.06,534564.64,469589.88,2398098.71,159861.18,748479.64,-19202.56,t,Existing Deal,Profile,2,5,20246.4,164.73
24622,25702,1,0,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,68606.18,34.95,0,2397785.99,2187204.4,1014198.23,1173006.17,2197750.19,1159893.65,1037856.54,1,t,n,EastCoal1,2792825.74,2104766.93,537192.37,445106.16,1917378.3,899687.01,658602.09,82437.47,t,Existing Deal,Profile,0,2,79612.89,37.38
24452,24754,1,2,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,36563.87,193.03,0,7057923.83,6630365.97,3214673.83,3415692.14,7925906.68,2407095.5,5518811.18,1,t,n,EastCoal2,6840798.52,7862125.23,699552.24,746291.81,7235601.07,696548.57,4854098.56,-1231759.26,t,New Deal,Profile,0,1,35018.95,217.27
25740,25402,1,2,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,82541.74,113.04,0,9330518.29,8921553.78,4211635.15,4709918.63,9795013.62,6605863.66,3189149.96,1,t,n,WestGas1,7874036.87,8150450.24,4021863.75,1109503.2,10359319.57,1997290.24,1713770.23,771103.54,t,Existing Deal,Profile,2,2,92660.95,119.46
24756,25597,4,1,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,22396.4,40.54,0,907950.06,822171.25,116548.8,705622.45,1080938.35,530842.72,550095.63,1,t,n,EastCoal1,935831.84,831436.21,20416.32,269596.46,985653.42,311597.65,330647.7,-9264.96,t,New Deal,Profile,3,5,25057.43,35.09
25673,24201,4,2,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,88245.98,145.83,0,12868911.26,11886883.17,470093.32,11416789.85,11037835.96,4829757.4,6208078.56,1,t,n,EastCoal1,14872056.44,13747892.97,236591.37,6636257.02,12616767.29,2930812.15,5300972.31,-1861009.8,t,Existing Deal,Profile,5,5,95060.27,174.24
24083,24472,1,2,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,55952.71,167.28,0,9359769.33,8903098.61,2892196.07,6010902.54,10593783.18,1637690.22,8956092.96,1,t,n,EastCoal2,8785693.46,9634601.02,344418.46,745717.16,10998447.81,1172234.03,4736433.54,-731502.41,t,New Deal,Profile,5,3,52656.71,159.29
25703,24566,2,1,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,67646.06,112.68,0,7622358.04,7907566.0,285587.54,7621978.46,8311728.64,5427989.97,2883738.67,1,t,n,NorthPower,6346424.01,8207670.28,5161.3,1638733.65,8676022.64,2394071.04,790120.46,-300104.28,t,Existing Deal,Profile,2,2,67639.35,101.49
24311,24270,4,2,0,0,2,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,47499.41,162.49,0,7718179.13,8113439.88,1542913.89,6570525.99,6574496.62,2255395.13,4319101.49,1,t,n,EastCoal1,7828875.92,9296255.28,1336677.92,2728821.99,6539087.58,60090.78,1888671.82,-1182815.4,t,New Deal,Profile,5,2,38999.14,167.3
25449,25898,4,4,0,0,1,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,-4595.66,55.63,0,-255656.57,-279653.93,-113486.77,-166167.16,-295230.14,-72826.3,-222403.84,1,t,n,EastCoal2,-229432.82,-330660.1,-35487.96,-153130.61,-291529.99,-53238.6,-22155.87,51006.17,t,Existing Deal,Profile,2,3,-4398.16,54.74
24267,24658,4,1,0,0,0,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,28141.83,177.26,0,4988420.79,5312678.81,2276184.48,3036494.33,4755096.21,3005256.62,1749839.59,1,t,n,NorthPower,4391155.63,4657804.31,1039297.39,253999.18,4055271.68,2384505.75,1159771.91,654874.5,t,New Deal,Profile,4,4,25257.05,208.44
24316,24594,2,2,0,0,2,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,79281.78,133.83,0,10610280.62,10096407.35,3565852.34,6530555.01,11492210.41,4441669.28,7050541.13,1,t,n,NorthPower,10486804.14,10703563.26,2390113.73,6050471.3,10082320.56,2117730.19,946928.07,-607155.91,t,Existing Deal,Profile,5,0,89632.61,154.86
25049,24797,3,1,0,0,0,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,82348.91,114.42,0,9422362.28,10199808.42,2986063.48,7213744.94,11130103.5,4253377.51,6876725.99,1,t,n,EastCoal1,8593746.3,9823182.04,2574764.28,1667779.67,12480011.15,241605.61,4861808.01,376626.38,t,New Deal,Profile,2,2,76021.12,111.33
24828,24497,0,2,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,3238.9,134.8,0,436603.72,475549.43,137840.36,337709.07,485653.53,251255.5,234398.03,1,t,n,NorthPower,462318.14,423603.27,35462.4,20002.76,534198.88,250618.04,147046.11,51946.16,t,New Deal,Profile,3,5,2737.33,135.57
25198,25713,0,2,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,59545.09,184.35,0,10977137.34,10221394.97,3882849.89,6338545.08,10775502.9,6908133.09,3867369.81,1,t,n,NorthPower,8821851.07,8338307.36,930718.22,966593.41,11819685.82,4157480.78,2560183.47,1883087.61,t,Existing Deal,Profile,5,4,71282.3,165.66
24491,25416,1,2,0,0,2,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,96308.68,66.03,0,6359262.14,6487784.71,1720317.15,4767467.56,6044195.51,1867222.93,4176972.58,1,t,n,EastCoal1,5417176.32,6295693.04,1205876.04,1775053.72,6535983.05,1412284.57,3027313.24,192091.67,t,Existing Deal,Profile,0,5,113030.81,57.99
24031,25438,1,3,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,70675.72,37.22,0,2630550.3,2681113.58,929669.24,1751444.34,2294363.5,1223451.27,1070912.23,1,t,n,WestGas1,2811673.61,3126823.34,592766.32,1147161.48,2489723.68,613450.93,724671.32,-445709.76,t,New Deal,Profile,4,3,57117.64,29.97
24533,24003,1,3,0,0,2,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,19473.23,132.33,0,2576892.53,2641969.03,548874.18,2093094.85,2812699.56,1269686.03,1543013.53,1,t,n,EastCoal1,2670953.8,2361090.45,207084.68,1119727.53,3090117.56,526434.9,1224916.66,280878.58,t,New Deal,Profile,2,2,21380.46,132.17
25879,24229,1,0,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,54645.93,117.74,0,6434011.8,6455035.09,2203537.84,4251497.25,7640182.25,4521755.17,3118427.08,1,t,n,WestGas1,7294281.9,7390090.94,707903.13,1174135.69,6636791.32,707722.53,1169679.19,-935055.85,t,New Deal,Profile,4,2,53915.77,134.38
24422,25916,0,2,0,0,1,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,74375.93,143.49,0,10672202.2,10052731.27,3513190.9,6539540.37,8802149.18,1675350.01,7126799.17,1,t,n,EastCoal1,12298764.78,8519943.82,2664149.46,6312157.63,9976151.13,1169095.32,3129585.38,1532787.45,t,Existing Deal,Profile,3,4,84548.96,126.35
24392,24735,1,3,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,5557.99,64.05,0,355989.26,388151.61,174006.06,214145.55,354502.41,9165.24,345337.17,1,t,n,EastCoal1,333228.33,368874.88,60382.83,23630.75,332760.56,2787.25,256754.75,19276.73,t,New Deal,Profile,2,4,4669.69,58.84
25099,24086,1,1,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,34529.76,140.05,0,4835892.89,4759526.71,1239168.14,3520358.57,5729902.2,2478067.2,3251835.0,1,t,n,EastCoal1,5786698.8,5536307.48,1163433.13,1475233.45,5395059.37,1198481.02,1371624.2,-776780.77,t,New Deal,Profile,0,0,35437.56,157.74
24815,24020,3,4,0,0,1,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,19816.69,145.79,0,2889075.24,2802965.1,1210213.09,1592752.01,3008273.39,1697249.72,1311023.67,1,t,n,NorthPower,3174568.91,2496276.83,771758.92,1452016.67,2531512.26,269680.5,308013.52,306688.27,t,New Deal,Profile,3,4,23012.51,158.77
25355,24010,4,0,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,39187.7,51.62,0,2022869.07,2104696.66,299885.04,1804811.62,2403228.4,407962.28,1995266.12,1,t,n,WestGas1,1855957.49,1691431.89,164670.75,358354.92,2493067.85,120668.81,1103529.05,413264.77,t,Existing Deal,Profile,2,5,44540.95,49.01
25644,25855,1,1,0,0,1,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,92436.22,142.12,0,13137035.59,13994039.86,1396671.24,12597368.62,11372874.33,7179142.93,4193731.4,1,t,n,EastCoal1,15752758.34,11993139.98,1318422.92,6854491.1,9847732.78,2175100.95,3620757.3,2000899.88,t,New Deal,Profile,1,4,93038.15,142.4
25903,25852,3,3,0,0,0,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,41397.09,194.25,0,8041384.73,8008095.42,2637007.34,5371088.08,7277290.54,1076101.11,6201189.43,1,t,n,NorthPower,8957494.17,8585254.7,1361617.25,4750470.91,7767941.99,195915.08,2370860.38,-577159.28,t,New Deal,Profile,2,0,47781.35,158.67
24443,25792,4,4,0,0,2,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,15383.29,199.35,0,3066658.86,3056457.0,465629.35,2590827.65,2694696.97,1834706.73,859990.24,1,t,n,EastCoal2,3360218.96,2848157.13,106774.06,532795.38,2855670.64,439185.39,91545.7,208299.87,t,Existing Deal,Profile,5,5,13094.92,232.13
25858,25294,4,2,0,0,2,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,5854.43,20.57,0,120425.63,116680.4,26110.54,90569.86,98416.33,52747.67,45668.66,1,t,n,EastCoal1,129081.86,135700.2,7306.81,82023.73,103496.82,41281.41,10066.53,-19019.8,t,New Deal,Profile,1,2,5004.8,23.79
25621,25918,4,1,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,27784.77,165.03,0,4585320.59,4833418.01,792666.38,4040751.63,5058732.8,196346.34,4862386.46,1,t,n,EastCoal1,3765116.85,4348133.77,734397.67,29870.29,5912967.1,175759.0,2281556.16,485284.24,t,Existing Deal,Profile,0,3,26286.69,176.03
24809,25977,3,1,0,0,0,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,26107.91,120.98,0,3158534.95,3055745.22,1184867.52,1870877.7,3516934.94,1840151.5,1676783.44,1,t,n,EastCoal1,2913938.11,3441390.43,108850.01,59159.7,3848492.81,235500.36,1554762.64,-385645.21,t,New Deal,Profile,3,0,26721.88,136.61
24555,24787,3,0,0,0,0,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,62470.94,61.4,0,3835715.72,3542209.38,893263.64,2648945.74,3307787.5,386316.63,2921470.87,1,t,n,EastCoal1,3158253.2,3033850.14,70411.76,1584191.85,3940186.86,374309.25,1368582.83,508359.24,t,Existing Deal,Profile,3,5,56756.71,71.89
25439,24310,4,0,0,0,0,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,97434.4,163.45,0,15925652.68,14733967.46,7026440.55,7707526.91,18069436.21,440959.98,17628476.23,1,t,n,EastCoal2,18993810.95,14152435.59,1492695.92,7165386.22,16908987.14,103793.66,16384871.63,581531.87,t,Existing Deal,Profile,3,4,83970.84,167.82
24806,25341,3,1,0,0,1,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,42129.02,38.39,0,1617333.08,1466666.46,448251.83,1018414.63,1551155.4,322410.56,1228744.84,1,t,n,EastCoal1,1420321.87,1596527.32,316700.7,422253.45,1652071.58,50780.06,442030.47,-129860.86,t,Existing Deal,Profile,3,5,45777.64,32.66
25908,25742,0,3,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,30134.86,147.97,0,4459055.23,4057444.62,460179.25,3597265.37,5282257.3,1826699.95,3455557.35,1,t,n,EastCoal2,4436861.38,4012696.07,69607.31,3125960.04,4333582.3,1766008.47,1758855.68,44748.55,t,Existing Deal,Profile,5,1,30409.51,158.49
24435,24205,2,1,0,0,2,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,28894.48,107.9,0,3117714.39,3045345.93,585472.23,2459873.7,3626268.54,233549.01,3392719.53,1,t,n,WestGas1,3275856.78,3143490.42,318583.46,675578.2,3845457.14,152156.75,98663.61,-98144.49,t,New Deal,Profile,3,5,24881.15,92.82
24771,24288,3,1,0,0,2,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,35741.07,151.79,0,5425137.02,5718681.41,2828737.97,2889943.44,5926376.53,1399646.63,4526729.9,1,t,n,EastCoal1,5355478.92,4964223.46,2028160.66,1341483.83,5223064.88,967536.24,1942136.37,754457.95,t,Existing Deal,Profile,5,2,32250.01,125.34
24346,24982,4,4,0,0,0,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,21550.23,173.14,0,3731206.82,3527150.08,841053.69,2686096.39,4166269.63,2057153.54,2109116.09,1,t,n,EastCoal2,4350781.11,2831854.87,677994.99,1541429.85,4382131.56,912769.13,1346540.15,695295.21,t,Existing Deal,Profile,5,4,20460.89,154.52
25301,25709,1,2,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-2822.21,21.15,0,-59689.74,-54008.98,-22465.21,-31543.77,-65608.14,-33035.81,-32572.33,1,t,n,WestGas1,-54063.73,-45134.26,-7132.8,-19202.8,-56145.66,-29860.07,-7958.29,-8874.72,t,New Deal,Profile,4,2,-3332.56,24.81
24691,24449,0,2,0,0,0,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,7554.88,157.03,0,1186342.81,1286827.85,49331.95,1237495.9,1045011.98,558623.42,486388.56,1,t,n,EastCoal2,1357750.23,1188171.73,26627.96,1148142.43,1200890.1,106457.86,425832.51,98656.12,t,New Deal,Profile,2,1,6913.62,135.7
24237,24557,1,1,0,0,2,Off Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,58787.1,45.91,0,2698915.76,2764060.19,1253405.59,1510654.6,2576372.48,290376.23,2285996.25,1,t,n,WestGas1,3160322.66,3186259.44,1103789.68,1264516.38,2395836.76,167296.98,20292.19,-422199.25,t,New Deal,Profile,3,4,67537.55,50.33
